ngram,freq,cumshare,en
bestellen,493660,0.784,order
entstandenen,493646,0.784,arisen
lehnt,493611,0.784,leans
verschieben,493593,0.784,move
deutschsprachigen,493467,0.784,German speaking
parallelen,493421,0.784,parallels
strukturelle,493391,0.784,structural
evangelischen,493359,0.784,evangelical
Ohnmacht,493341,0.784,fainting
Wiedergabe,493339,0.784,reproduction
vernachlässigt,493242,0.784,neglected
Abschnitte,493211,0.784,sections
Vorbereitungen,493179,0.784,preparations
Register,493030,0.784,register
Individuums,493027,0.784,individual
Samen,492949,0.784,seed
Hammer,492911,0.784,hammer
umbringen,492717,0.784,kill
Korrektur,492694,0.784,correction
nördlich,492679,0.784,north
Kerzen,492489,0.784,candles
ästhetische,492457,0.784,aesthetic
Romane,492398,0.784,novels
Ausbruch,492389,0.784,outbreak
langfristige,492378,0.784,long-term
beleidigt,492283,0.784,insulted
Bundesministerium,492171,0.784,federal ministry
Tipps,492127,0.784,tips
sog,491908,0.784,so-called
Benutzung,491893,0.784,use
Handschrift,491886,0.784,handwriting
Romans,491874,0.784,Romans
starrten,491842,0.784,stared
ausnahmsweise,491576,0.784,exceptionally
fassungslos,491357,0.784,stunned
angespannt,491213,0.784,tense
Korb,491141,0.784,basket
aufkommen,491124,0.784,come up
schmerzhaft,491116,0.784,painful
Eifersucht,491093,0.784,jealousy
trauen,491053,0.784,trust
schlagartig,491051,0.784,suddenly
anpassen,490891,0.784,to adjust
Lee,490829,0.784,lee
mitzuteilen,490810,0.784,to share
Eifer,490761,0.784,zeal
Publikationen,490709,0.784,publications
Berechnungen,490537,0.784,calculations
vielfältigen,490532,0.784,diverse
städtischen,490483,0.784,urban
vorbereiten,490459,0.784,prepare
bring,490122,0.784,bring
Ausweg,490099,0.784,way out
Wälder,490084,0.784,forests
Stab,489972,0.784,rod
ansprechen,489818,0.784,speak to
zornig,489777,0.784,angry
App,489720,0.784,apartment
anschauen,489718,0.784,look at
baut,489674,0.784,builds
theologische,489624,0.784,theological
wahrhaftig,489451,0.784,truthfully
Erzeugung,489425,0.784,generation
Beseitigung,489193,0.784,elimination
physische,489003,0.784,physical
operativen,488915,0.784,operational
Aufsicht,488745,0.784,at sight
isoliert,488715,0.784,isolated
versetzen,488620,0.784,offset
Fakultät,488614,0.784,faculty
Zusatz,488476,0.784,additive
europäischer,488476,0.784,European
beständig,488378,0.784,resistant
Schreiber,488343,0.784,clerk
statistischen,488121,0.784,statistical
Agent,487979,0.784,agent
optimal,487959,0.784,optimal
graben,487913,0.784,dig
Repräsentation,487745,0.784,representation
zukommt,487478,0.784,due
nachträglich,487336,0.784,retroactively
stundenlang,487118,0.784,for hours
Tunnel,487049,0.784,tunnel
Vereinbarungen,487048,0.785,agreement
Vernichtung,486958,0.785,destruction
arbeite,486885,0.785,work
werdenden,486719,0.785,expectant
systematischen,486604,0.785,systematic
erlassen,486590,0.785,enacted
Strahlung,486396,0.785,radiation
Nord,486192,0.785,north
auffallend,486161,0.785,striking
speichern,486104,0.785,to save
älterer,486101,0.785,older
erschwert,486091,0.785,difficult
staunen,485777,0.785,marvel
Knabe,485766,0.785,boy
Melodie,485585,0.785,melody
Urteile,485231,0.785,judgements
ausgenommen,485071,0.785,exempt
Dreck,485049,0.785,dirt
Zivilisation,485001,0.785,civilization
abwechselnd,484992,0.785,alternately
Feedback,484942,0.785,feedback
hasste,484890,0.785,hated
Zwischenzeit,484801,0.785,meanwhile
hervorgerufen,484714,0.785,caused
aufgebracht,484636,0.785,upset
Durst,484601,0.785,thirst
umzugehen,484572,0.785,to deal with
ordnen,484520,0.785,put in order
kurzes,484455,0.785,short
Kollegin,484189,0.785,co-worker
Zaun,484053,0.785,fence
vorgegebenen,483621,0.785,predetermined
Stichwort,483604,0.785,keyword
vollzieht,483516,0.785,completes
abnehmen,483516,0.785,lose weight
verhaftet,483470,0.785,arrested
eindringen,483397,0.785,penetration
Veröffentlichungen,483374,0.785,publications
starre,483238,0.785,stare
unendliche,483184,0.785,infinite
Schokolade,483111,0.785,chocolate
Erschöpfung,483038,0.785,exhaustion
Kontrast,482997,0.785,contrast
erwidert,482786,0.785,replied
heftiger,482590,0.785,harder
unterrichtet,482497,0.785,informed
aufgewachsen,482378,0.785,grew up
Fasern,482323,0.785,fibers
ren,482307,0.785,ren
beschrieb,482286,0.785,described
verschoben,482210,0.785,postponed
Badezimmer,482146,0.785,bathroom
scheu,481887,0.785,shy
Gewerkschaften,481772,0.785,unions
Königreich,481668,0.785,kingdom
Stichprobe,481328,0.785,sample
Pater,481286,0.785,father
verärgert,481226,0.785,upset
Gleichungen,481217,0.785,equations
baute,481160,0.785,built
malte,481001,0.785,painted
verankert,480936,0.785,anchored
Legende,480930,0.785,legend
alternativ,480840,0.785,alternatively
Schande,480782,0.785,shame
doppelten,480760,0.785,double
betraf,480724,0.785,concerned
benachbarten,480676,0.785,neighboring
angelangt,480602,0.785,arrived
Regime,480460,0.785,regime
fixiert,480183,0.785,fixed
Saft,480125,0.785,juice
winzige,479690,0.785,tiny
gewordenen,479684,0.785,become
Honig,479637,0.785,honey
freundliche,479456,0.785,friendly
entstehenden,479370,0.785,emerging
süßen,479354,0.785,sweet
nötige,479101,0.785,necessary
umgehend,479054,0.785,immediately
gefeiert,479039,0.785,celebrated
Anregungen,478912,0.785,suggestions
Heirat,478891,0.785,marriage
Jahrhunderten,478870,0.785,centuries
historischer,478813,0.785,historical
glückliche,478768,0.785,happy
benennen,478744,0.785,to name
angeschlossen,478628,0.785,connected
Hosen,478419,0.785,pants
Angesicht,478392,0.785,face
verstummte,478370,0.785,fell silent
italienische,478355,0.785,Italian
Analogie,478342,0.785,analogy
Gegenständen,478254,0.786,objects
seltenen,478200,0.786,rare
Liebhaber,478124,0.786,lover
trockenen,478107,0.786,dry
lebhaft,477797,0.786,lively
blonden,477615,0.786,blond
Objekten,477570,0.786,objects
Besatzung,477448,0.786,crew
Stühle,477302,0.786,chairs
Prüfungen,477069,0.786,exams
begrüßen,476991,0.786,greet
Lexikon,476887,0.786,dictionary
development,476870,0.786,development
Abkommen,476850,0.786,agreement
Anlaß,476796,0.786,reason
Gärten,476675,0.786,gardens
unschuldig,476529,0.786,innocent
physikalischen,476491,0.786,physical
group,476460,0.786,group
wisse,476444,0.786,know
tippte,476309,0.786,typed
preisen,476096,0.786,praise
Kritiker,475742,0.786,critic
institutionellen,475632,0.786,institutional
Musiker,475601,0.786,Musician
quantitative,475477,0.786,quantitative
Kontinuität,475424,0.786,continuity
roter,475378,0.786,red
ausrichten,475355,0.786,relay a message
Entspannung,475347,0.786,relaxation
Aufträge,475319,0.786,assignments
Einwilligung,475310,0.786,consent
dynamischen,475211,0.786,dynamic
change,475211,0.786,change
Kragen,475082,0.786,collar
Sturz,475082,0.786,fall
nähere,475015,0.786,closer
stabil,474813,0.786,stable
Löwen,474600,0.786,lions
offizielle,474511,0.786,official
Herde,474463,0.786,herd
reflektiert,474373,0.786,reflected
husten,474299,0.786,to cough
vorrangig,474229,0.786,priority
gläubigen,474188,0.786,believers
technischer,474168,0.786,technical
Infektionen,474068,0.786,infections
britische,474047,0.786,British
verfügbaren,473911,0.786,available
Löcher,473877,0.786,holes
liberalen,473754,0.786,liberal
verabschieden,473740,0.786,say goodbye
fraglich,473387,0.786,questionable
übertrieben,473361,0.786,exaggerated
ankommen,473337,0.786,arrive
platten,473178,0.786,plates
besuche,473037,0.786,visits
tastete,472778,0.786,groped
künstlerischen,472775,0.786,artistic
ethischen,472773,0.786,ethical
zuviel,472639,0.786,too much of
Synthese,472506,0.786,synthesis
Forum,472470,0.786,forum
neuerdings,472373,0.786,recently
gefangene,472297,0.786,prisoners
aktivieren,472208,0.786,activate
versorgen,472173,0.786,take care of
angeregt,472148,0.786,stimulated
Erlösung,472070,0.786,salvation
Mönch,472003,0.786,monk
tendenziell,471938,0.786,tending
erfaßt,471892,0.786,detected
glücklichen,471849,0.786,happy
Gliederung,471656,0.786,outline
verdienst,471649,0.786,merit
Abgrund,471626,0.786,Abyss
Monster,471493,0.786,monster
hockte,471337,0.786,crouched
offenbart,471275,0.786,disclosed
Biographie,471031,0.786,biography
therapeutischen,470910,0.786,therapeutic
fair,470748,0.786,fair
unerträglich,470502,0.786,unbearable
zuhören,470482,0.786,listen
Genauigkeit,470302,0.786,accuracy
Hierarchie,470158,0.786,hierarchy
Ansätzen,470038,0.786,approaches
show,469965,0.786,show
gebildeten,469851,0.786,educated
idealen,469845,0.786,ideal
bekannter,469641,0.786,better known
lautlos,469610,0.786,silently
fressen,469526,0.786,wolf down
vertieft,469451,0.786,deepened
Partnerschaft,469364,0.786,partnership
ausgewählten,469230,0.787,chosen
charakteristisch,469207,0.787,characteristic
Flut,469104,0.787,flood
sanften,469064,0.787,gentle
Redaktion,469006,0.787,editorial staff
Spruch,468960,0.787,saying
Wertschätzung,468837,0.787,appreciation
konstante,468775,0.787,constant
Sozialwissenschaften,468472,0.787,social sciences
gleiches,468279,0.787,same
Dosis,468128,0.787,dose
unbemerkt,468044,0.787,unnoticed
misstrauen,467852,0.787,mistrust
Anleitung,467812,0.787,instructions
Dissertation,467792,0.787,dissertation
lud,467435,0.787,loaded
gezeichnet,467396,0.787,drawn
erzähl,467331,0.787,tell
gewandt,467300,0.787,fluent
herauf,467291,0.787,up
Sitten,467089,0.787,manners
Arbeits,467002,0.787,work
therapeutische,466682,0.787,therapeutic
Liter,466596,0.787,liter
annimmt,466583,0.787,assumes
verbarg,466562,0.787,hid
normaler,466457,0.787,normal
Persönlichkeiten,466410,0.787,personalities
Kasse,466332,0.787,cash
power,466297,0.787,power
befindlichen,466264,0.787,located
verfallen,466109,0.787,expired
stört,466055,0.787,disturbs
Schauer,466026,0.787,shower
nee,465984,0.787,nope
Gasse,465864,0.787,alley
services,465786,0.787,services
moralisch,465712,0.787,morally
böses,465685,0.787,bad
direkter,465287,0.787,more direct
Gattin,465275,0.787,wife
verdrängt,465205,0.787,repressed
box,465145,0.787,box
Governance,464871,0.787,governance
Revision,464869,0.787,revision
agieren,464777,0.787,act
eingeschlossen,464695,0.787,locked in
umfasste,464585,0.787,comprised
Frucht,464570,0.787,fruit
widersprach,464474,0.787,disagreed
vorgelegt,464468,0.787,submitted
Fabrik,464419,0.787,factory
Modellen,464344,0.787,models
Konflikten,464224,0.787,conflicts
neulich,464143,0.787,recently
Leder,464143,0.787,leather
Chor,464032,0.787,Choir
Einkünfte,463911,0.787,income
beendete,463860,0.787,finished
Tragödie,463827,0.787,tragedy
Stämme,463795,0.787,tribes
nationaler,463787,0.787,national
Dämon,463702,0.787,demon
Mundwinkel,463696,0.787,corner of the mouth
Muskulatur,463685,0.787,musculature
mochten,463629,0.787,want
beschützen,463517,0.787,to protect
primären,463506,0.787,primary
zugeschrieben,463489,0.787,attributed
ausführliche,463420,0.787,detailed
benötigten,463420,0.787,required
orientierte,463418,0.787,oriented
festgelegten,463294,0.787,specified
tauchen,463251,0.787,dive
Lernens,463234,0.787,learning
Herd,463188,0.787,stove
biologischen,463183,0.787,biological
subjektiv,463134,0.787,subjective
vermeintlich,463116,0.787,supposedly
Getränke,463018,0.787,beverages
senden,462897,0.787,send
relativen,462746,0.787,relative
verletzten,462656,0.787,hurt
prima,462532,0.787,great
verstärken,462488,0.787,strengthen
Begrenzung,462393,0.787,limitation
präzise,462347,0.787,precise
motiviert,462204,0.787,motivated
geachtet,461922,0.787,respected
Teilhabe,461897,0.787,participation
Rückseite,461847,0.787,back
durchgesetzt,461729,0.787,enforced
örtlichen,461715,0.787,local
verringert,461652,0.787,reduced
Schöpfer,461245,0.787,creator
auswirken,461139,0.787,affect
Mose,461066,0.788,Cunt
müßten,461053,0.788,would have to
Künste,461032,0.788,arts
vorangegangenen,461009,0.788,previous
zuständige,460886,0.788,responsible
mobile,460832,0.788,mobile
konstanten,460748,0.788,constants
Feldern,460728,0.788,fields
jeglicher,460707,0.788,any
schmecken,460637,0.788,taste
Stapel,460408,0.788,stack
entfaltet,460307,0.788,unfolded
anfing,460157,0.788,began
Gebirge,460055,0.788,mountains
Zweige,460008,0.788,branches
eigenem,459993,0.788,own
umzusetzen,459937,0.788,implement
angenehme,459785,0.788,pleasant
Betten,459744,0.788,beds
Verbrecher,459699,0.788,criminal
logischen,459689,0.788,logical
Busch,459623,0.788,bush
testen,459494,0.788,testing
allesamt,459484,0.788,all of them
industriellen,459477,0.788,industrial
Jahrbuch,459309,0.788,yearbook
statistische,459263,0.788,statistical
jüngste,459200,0.788,youngest
besessen,458929,0.788,obsessed
Rasse,458825,0.788,race
Trainer,458768,0.788,Trainer
Rechner,458724,0.788,calculator
gedruckt,458620,0.788,printed
erläutern,458570,0.788,explain
Eintragung,458539,0.788,registration
nicken,458421,0.788,nod
Ausflug,458280,0.788,Excursion
pflegt,458260,0.788,maintains
angestellte,458204,0.788,employee
Sektor,458132,0.788,sector
Messe,458100,0.788,industrial fair
Justiz,458088,0.788,justice
Eindrücke,457938,0.788,impressions
Thesen,457844,0.788,theses
Metapher,457747,0.788,metaphor
erschossen,457699,0.788,shot
Reize,457573,0.788,charms
abwarten,457499,0.788,wait
Zeichnungen,457213,0.788,drawings
Handbewegung,457190,0.788,hand gesture
zurzeit,457171,0.788,for now
Investoren,457039,0.788,investors
aussprechen,456825,0.788,pronounce
Island,456767,0.788,Iceland
verwirklichen,456704,0.788,realize
glänzenden,456545,0.788,shiny
versunken,456369,0.788,sunken
Zuhörer,456275,0.788,listeners
einfallen,456237,0.788,come to mind
gegenseitige,456148,0.788,mutual
Sorgfalt,456132,0.788,care
besaßen,456060,0.788,owned
Ausdrücke,455952,0.788,expressions
beleuchtet,455858,0.788,illuminated
Abreise,455828,0.788,departure
künstliche,455738,0.788,artificial
Krisen,455716,0.788,crises
Westfalen,455714,0.788,Westphalia
Begrüßung,455602,0.788,greeting
drittens,455562,0.788,third
angemessenen,455440,0.788,reasonable
Vieh,455419,0.788,cattle
senken,455173,0.788,reduce
ankommt,455104,0.788,arrives
Verachtung,455083,0.788,contempt
befragt,454975,0.788,questioned
Erläuterungen,454886,0.788,explanations
kostenlos,454830,0.788,for free
stürmte,454813,0.788,stormed
gespürt,454802,0.788,felt
Bundestag,454712,0.788,Bundestag
erbracht,454651,0.788,rendered
hierin,454605,0.788,here in
Leutnant,454570,0.788,lieutenant
umfassend,454569,0.788,full
Einwirkung,454549,0.788,impact
anwendbar,454540,0.788,applicable
verbrannt,454539,0.788,burned
Ausschnitt,454445,0.788,cutout
knappen,454445,0.788,scarce
Wohlstand,454435,0.788,prosperity
Grammatik,454306,0.788,grammar
Motto,454128,0.788,motto
Sünden,454058,0.788,sins
hasse,454033,0.788,hate
benommen,453989,0.788,dazed
Unternehmungen,453959,0.788,things to do
Million,453914,0.788,million
professionelle,453855,0.789,professional
begrenzten,453839,0.789,limited
Merkmalen,453819,0.789,characteristics
Hall,453775,0.789,hello
Gesprächspartner,453681,0.789,interlocutor
komplette,453522,0.789,complete
Appetit,453509,0.789,appetite
eigenständige,453352,0.789,standalone
Vorfall,453321,0.789,incident
Übelkeit,453271,0.789,nausea
begründete,453258,0.789,justified
Weinheim,453235,0.789,Weinheim
entzogen,453182,0.789,withdrawn
geträumt,453057,0.789,dreamed
beinhalten,452976,0.789,include
Proben,452895,0.789,rehearse
kniff,452889,0.789,pinched
Versuchung,452835,0.789,temptation
Knopf,452817,0.789,button
perfekte,452720,0.789,perfect
bilde,452605,0.789,form
model,452276,0.789,model
Eingriffe,452270,0.789,interventions
note,452236,0.789,grade
beteiligen,452151,0.789,participate
ignorierte,452138,0.789,ignored
sollt,452049,0.789,should
Belohnung,452047,0.789,reward
gewagt,451929,0.789,daring
Adern,451810,0.789,veins
gewöhnen,451731,0.789,get used to
kehren,451722,0.789,sweep
staatlicher,451721,0.789,state
geneigt,451713,0.789,inclined
erwachen,451704,0.789,awakening
edlen,451681,0.789,noble
vergebens,451657,0.789,in vain
aufgerufen,451585,0.789,called
feuchte,451576,0.789,wet
künftige,451500,0.789,future
Grundsätzen,451289,0.789,principles
Metaphysik,451275,0.789,metaphysics
Schwein,451092,0.789,pig
drängt,451036,0.789,urges
leistet,450982,0.789,performs
schlang,450816,0.789,swallowed
Unterkunft,450664,0.789,accomodation
geistliche,450656,0.789,spiritual
begrenzte,450350,0.789,limited
gesellschaftlich,450337,0.789,socially
Taille,449881,0.789,waist
Fußboden,449799,0.789,floor
ethische,449792,0.789,ethical
leisen,449759,0.789,quiet
Vollendung,449504,0.789,completion
österreichische,449271,0.789,Austrian
Zeitgenossen,449260,0.789,contemporaries
geäußert,449206,0.789,voiced
kollektive,449153,0.789,collective
untersuchte,449072,0.789,examined
Verlegenheit,449017,0.789,embarrassment
Mitteilungen,449003,0.789,messages
komplexer,448980,0.789,more complex
Helm,448814,0.789,helmet
Rhetorik,448779,0.789,rhetoric
antrieb,448728,0.789,drive
glich,448552,0.789,equaled
vereinzelt,448503,0.789,isolated
Fragebogen,448371,0.789,questionnaire
qualitativen,448327,0.789,qualitative
aushalten,448306,0.789,withstand
Interaktionen,448270,0.789,interactions
bedingte,448265,0.789,conditional
impliziert,448192,0.789,implies
master,448164,0.789,master
kompliziert,448138,0.789,complicated
Philosoph,447982,0.789,philosopher
streichen,447836,0.789,to brush
nette,447464,0.789,nice
rückt,447313,0.789,moves
Wucht,447227,0.789,force
qualitativ,447123,0.789,qualitative
veröffentlichte,446937,0.789,published
umsetzen,446912,0.789,implement
zukünftig,446888,0.789,future
Richtigkeit,446813,0.789,accuracy
erarbeitet,446655,0.789,developed
stützt,446585,0.789,supports
Reformen,446570,0.789,reforms
Partizipation,446559,0.789,participation
wachsende,446484,0.789,growing
professionellen,446295,0.789,professional
Schäfer,446199,0.789,shepherd
Ministerium,446026,0.789,ministry
Freuden,446013,0.789,joys
zutiefst,446007,0.789,deeply
zeichnete,445977,0.789,drew
Gesichtspunkt,445800,0.789,point of view
Sinnen,445455,0.789,senses
Bedeutungen,445345,0.789,meanings
Qualifikation,445310,0.79,qualification
attraktiv,445258,0.79,attractive
